Student_ID,Name,Math,Science,English,Computer,Social_Science,Total,Percentage,Result
3153,Student_3153,80,57,65,86,92,380,76.0,Pass
3154,Student_3154,84,96,60,58,38,336,67.2,Pass
3155,Student_3155,92,70,83,44,43,332,66.4,Pass
3156,Student_3156,94,98,98,84,54,428,85.6,Pass
3157,Student_3157,90,99,98,54,51,392,78.4,Pass
3158,Student_3158,75,60,98,39,75,347,69.4,Pass
3159,Student_3159,35,86,58,65,82,326,65.2,Pass
3160,Student_3160,41,69,38,81,84,313,62.6,Pass
3161,Student_3161,83,77,93,39,38,330,66.0,Pass
3162,Student_3162,50,56,70,57,78,311,62.2,Pass
3163,Student_3163,82,69,67,58,85,361,72.2,Pass
3164,Student_3164,93,85,60,52,80,370,74.0,Pass
3165,Student_3165,72,58,66,52,69,317,63.4,Pass
3166,Student_3166,85,63,59,48,78,333,66.6,Pass
3167,Student_3167,86,56,68,45,76,331,66.2,Pass
3168,Student_3168,58,78,96,57,78,367,73.4,Pass
3169,Student_3169,84,56,56,86,63,345,69.0,Pass
3170,Student_3170,63,78,82,48,63,334,66.8,Pass
3171,Student_3171,99,48,85,82,81,395,79.0,Pass
3172,Student_3172,38,97,68,84,76,363,72.6,Pass
3173,Student_3173,37,76,97,71,68,349,69.8,Pass
3174,Student_3174,63,35,59,74,50,281,56.2,Pass
3175,Student_3175,100,44,49,96,96,385,77.0,Pass
3176,Student_3176,56,41,60,77,65,299,59.8,Pass
3177,Student_3177,69,39,46,81,61,296,59.2,Pass
3178,Student_3178,85,74,46,76,72,353,70.6,Pass
3179,Student_3179,93,48,76,76,60,353,70.6,Pass
3180,Student_3180,48,62,57,81,62,310,62.0,Pass
3181,Student_3181,88,95,47,65,89,384,76.8,Pass
3182,Student_3182,92,75,40,37,69,313,62.6,Pass
3183,Student_3183,54,48,71,46,39,258,51.6,Pass
3184,Student_3184,80,57,93,84,50,364,72.8,Pass
3185,Student_3185,95,42,51,96,35,319,63.8,Pass
3186,Student_3186,69,81,51,65,100,366,73.2,Pass
3187,Student_3187,79,86,55,52,77,349,69.8,Pass
3188,Student_3188,89,88,42,76,99,394,78.8,Pass
3189,Student_3189,88,92,91,70,73,414,82.8,Pass
3190,Student_3190,56,52,98,78,100,384,76.8,Pass
3191,Student_3191,78,70,78,89,81,396,79.2,Pass
3192,Student_3192,75,71,57,99,51,353,70.6,Pass
3193,Student_3193,73,50,45,89,77,334,66.8,Pass
3194,Student_3194,38,52,35,40,40,205,41.0,Pass
3195,Student_3195,54,74,82,64,64,338,67.6,Pass
3196,Student_3196,44,65,51,49,76,285,57.0,Pass
3197,Student_3197,75,43,61,35,76,290,58.0,Pass
3198,Student_3198,78,96,39,61,89,363,72.6,Pass
3199,Student_3199,58,47,71,73,71,320,64.0,Pass
3200,Student_3200,84,84,97,53,98,416,83.2,Pass
3201,Student_3201,63,89,92,91,72,407,81.4,Pass
3202,Student_3202,87,54,35,51,81,308,61.6,Pass
3203,Student_3203,100,56,82,71,61,370,74.0,Pass
3204,Student_3204,43,62,57,48,52,262,52.4,Pass
3205,Student_3205,59,43,51,60,53,266,53.2,Pass
3206,Student_3206,35,74,46,42,83,280,56.0,Pass
3207,Student_3207,36,46,66,88,68,304,60.8,Pass
3208,Student_3208,97,55,61,94,79,386,77.2,Pass
3209,Student_3209,38,56,95,86,46,321,64.2,Pass
3210,Student_3210,93,57,58,79,96,383,76.6,Pass
3211,Student_3211,94,76,68,81,69,388,77.6,Pass
3212,Student_3212,96,52,83,54,39,324,64.8,Pass
3213,Student_3213,76,53,46,100,93,368,73.6,Pass
3214,Student_3214,83,65,48,85,41,322,64.4,Pass
3215,Student_3215,58,91,50,95,57,351,70.2,Pass
3216,Student_3216,43,93,62,60,91,349,69.8,Pass
3217,Student_3217,62,58,38,76,58,292,58.4,Pass
3218,Student_3218,57,54,62,87,56,316,63.2,Pass
3219,Student_3219,47,89,76,44,73,329,65.8,Pass
3220,Student_3220,65,53,65,56,76,315,63.0,Pass
3221,Student_3221,81,66,61,75,74,357,71.4,Pass
3222,Student_3222,69,88,50,97,94,398,79.6,Pass
3223,Student_3223,98,63,55,85,72,373,74.6,Pass
3224,Student_3224,66,37,77,68,67,315,63.0,Pass
3225,Student_3225,98,49,58,92,91,388,77.6,Pass
3226,Student_3226,35,58,57,91,43,284,56.8,Pass
3227,Student_3227,55,42,77,66,94,334,66.8,Pass
3228,Student_3228,98,49,62,97,76,382,76.4,Pass
3229,Student_3229,52,66,51,54,38,261,52.2,Pass
3230,Student_3230,47,52,81,85,41,306,61.2,Pass
3231,Student_3231,59,57,39,40,68,263,52.6,Pass
3232,Student_3232,97,94,99,99,91,480,96.0,Pass
3233,Student_3233,79,61,82,100,80,402,80.4,Pass
3234,Student_3234,58,65,85,42,40,290,58.0,Pass
3235,Student_3235,60,37,70,73,65,305,61.0,Pass
3236,Student_3236,84,45,76,49,93,347,69.4,Pass
3237,Student_3237,43,79,55,61,46,284,56.8,Pass
3238,Student_3238,37,54,56,79,38,264,52.8,Pass
3239,Student_3239,46,73,60,96,70,345,69.0,Pass
3240,Student_3240,100,59,42,60,35,296,59.2,Pass
3241,Student_3241,88,95,45,61,98,387,77.4,Pass
3242,Student_3242,46,49,53,85,41,274,54.8,Pass
3243,Student_3243,54,54,49,61,55,273,54.6,Pass
3244,Student_3244,50,93,87,94,52,376,75.2,Pass
3245,Student_3245,41,49,46,49,49,234,46.8,Pass
3246,Student_3246,83,86,48,51,58,326,65.2,Pass
3247,Student_3247,40,50,39,92,52,273,54.6,Pass
3248,Student_3248,78,91,66,60,62,357,71.4,Pass
3249,Student_3249,39,72,59,90,83,343,68.6,Pass
3250,Student_3250,78,61,36,57,93,325,65.0,Pass
3251,Student_3251,73,48,54,71,57,303,60.6,Pass
3252,Student_3252,47,46,71,37,85,286,57.2,Pass
3253,Student_3253,52,78,36,76,52,294,58.8,Pass
3254,Student_3254,54,71,83,51,37,296,59.2,Pass
3255,Student_3255,59,81,79,83,43,345,69.0,Pass
3256,Student_3256,35,62,79,51,98,325,65.0,Pass
3257,Student_3257,37,47,64,93,50,291,58.2,Pass
3258,Student_3258,53,70,59,89,80,351,70.2,Pass
3259,Student_3259,76,81,84,74,51,366,73.2,Pass
3260,Student_3260,62,38,68,44,54,266,53.2,Pass
3261,Student_3261,38,53,96,41,89,317,63.4,Pass
3262,Student_3262,50,81,55,96,64,346,69.2,Pass
3263,Student_3263,98,70,42,56,42,308,61.6,Pass
3264,Student_3264,91,45,90,89,37,352,70.4,Pass
3265,Student_3265,87,64,51,51,71,324,64.8,Pass
3266,Student_3266,48,78,75,68,55,324,64.8,Pass
3267,Student_3267,35,63,71,39,66,274,54.8,Pass
3268,Student_3268,42,50,37,81,86,296,59.2,Pass
3269,Student_3269,98,92,82,89,74,435,87.0,Pass
3270,Student_3270,43,82,91,79,82,377,75.4,Pass
3271,Student_3271,71,89,57,66,67,350,70.0,Pass
3272,Student_3272,96,48,52,67,94,357,71.4,Pass
3273,Student_3273,90,35,49,40,42,256,51.2,Pass
3274,Student_3274,50,100,50,39,61,300,60.0,Pass
3275,Student_3275,38,87,64,47,92,328,65.6,Pass
3276,Student_3276,86,70,46,97,55,354,70.8,Pass
3277,Student_3277,89,40,36,47,81,293,58.6,Pass
3278,Student_3278,92,48,53,38,48,279,55.8,Pass
3279,Student_3279,78,42,94,45,60,319,63.8,Pass
3280,Student_3280,100,40,87,92,48,367,73.4,Pass
3281,Student_3281,66,41,94,64,77,342,68.4,Pass
3282,Student_3282,45,41,71,81,70,308,61.6,Pass
3283,Student_3283,97,73,60,86,57,373,74.6,Pass
3284,Student_3284,49,60,38,37,90,274,54.8,Pass
3285,Student_3285,58,79,80,92,89,398,79.6,Pass
3286,Student_3286,89,67,98,38,61,353,70.6,Pass
3287,Student_3287,50,35,77,60,60,282,56.4,Pass
3288,Student_3288,86,55,91,67,90,389,77.8,Pass
3289,Student_3289,85,90,54,45,80,354,70.8,Pass
3290,Student_3290,43,65,52,95,37,292,58.4,Pass
3291,Student_3291,39,42,69,86,88,324,64.8,Pass
3292,Student_3292,89,47,74,77,38,325,65.0,Pass
3293,Student_3293,43,49,41,92,97,322,64.4,Pass
3294,Student_3294,94,50,67,39,37,287,57.4,Pass
3295,Student_3295,68,65,43,69,35,280,56.0,Pass
3296,Student_3296,75,66,43,75,57,316,63.2,Pass
3297,Student_3297,40,67,99,39,73,318,63.6,Pass
3298,Student_3298,98,85,98,63,43,387,77.4,Pass
3299,Student_3299,60,94,91,50,88,383,76.6,Pass
3300,Student_3300,83,72,48,87,83,373,74.6,Pass
3301,Student_3301,47,54,62,97,71,331,66.2,Pass
3302,Student_3302,41,97,96,69,66,369,73.8,Pass
3303,Student_3303,64,57,76,90,58,345,69.0,Pass
3304,Student_3304,61,100,72,49,92,374,74.8,Pass
3305,Student_3305,36,43,68,56,90,293,58.6,Pass
3306,Student_3306,52,38,62,94,41,287,57.4,Pass
3307,Student_3307,100,93,56,48,46,343,68.6,Pass
3308,Student_3308,87,42,55,38,68,290,58.0,Pass
3309,Student_3309,47,45,65,82,100,339,67.8,Pass
3310,Student_3310,99,92,53,49,45,338,67.6,Pass
3311,Student_3311,91,37,99,72,100,399,79.8,Pass
3312,Student_3312,38,44,86,68,73,309,61.8,Pass
3313,Student_3313,52,55,50,92,80,329,65.8,Pass
3314,Student_3314,100,64,91,99,82,436,87.2,Pass
3315,Student_3315,91,36,57,42,38,264,52.8,Pass
3316,Student_3316,68,40,88,95,75,366,73.2,Pass
3317,Student_3317,95,46,58,59,83,341,68.2,Pass
3318,Student_3318,45,73,86,46,45,295,59.0,Pass
3319,Student_3319,55,100,98,69,56,378,75.6,Pass
3320,Student_3320,89,99,54,94,85,421,84.2,Pass
3321,Student_3321,96,41,69,40,80,326,65.2,Pass
3322,Student_3322,64,50,68,46,89,317,63.4,Pass
3323,Student_3323,49,80,89,40,98,356,71.2,Pass
3324,Student_3324,66,57,97,71,63,354,70.8,Pass
3325,Student_3325,77,83,80,48,93,381,76.2,Pass
3326,Student_3326,85,58,72,40,88,343,68.6,Pass
3327,Student_3327,71,83,84,66,68,372,74.4,Pass
3328,Student_3328,89,38,69,92,100,388,77.6,Pass
3329,Student_3329,74,54,43,91,36,298,59.6,Pass
3330,Student_3330,54,78,48,84,53,317,63.4,Pass
3331,Student_3331,55,80,66,87,70,358,71.6,Pass
3332,Student_3332,51,35,99,63,69,317,63.4,Pass
3333,Student_3333,86,99,64,40,90,379,75.8,Pass
3334,Student_3334,52,68,85,96,54,355,71.0,Pass
3335,Student_3335,91,43,89,37,43,303,60.6,Pass
3336,Student_3336,46,73,44,62,49,274,54.8,Pass
3337,Student_3337,66,80,55,61,87,349,69.8,Pass
3338,Student_3338,48,64,62,95,87,356,71.2,Pass
3339,Student_3339,35,78,58,66,40,277,55.4,Pass
3340,Student_3340,67,76,100,47,86,376,75.2,Pass
3341,Student_3341,77,37,56,81,70,321,64.2,Pass
3342,Student_3342,73,98,53,68,50,342,68.4,Pass
3343,Student_3343,47,89,75,39,59,309,61.8,Pass
3344,Student_3344,72,70,38,88,86,354,70.8,Pass
3345,Student_3345,43,95,96,43,51,328,65.6,Pass
3346,Student_3346,68,40,35,86,94,323,64.6,Pass
3347,Student_3347,53,47,69,45,91,305,61.0,Pass
3348,Student_3348,69,87,48,63,76,343,68.6,Pass
3349,Student_3349,58,85,83,68,89,383,76.6,Pass
3350,Student_3350,66,85,91,74,99,415,83.0,Pass
3351,Student_3351,83,74,46,76,78,357,71.4,Pass
3352,Student_3352,68,75,41,49,50,283,56.6,Pass
3353,Student_3353,52,58,42,96,81,329,65.8,Pass
3354,Student_3354,66,83,40,79,49,317,63.4,Pass
3355,Student_3355,44,95,45,89,42,315,63.0,Pass
3356,Student_3356,64,85,61,88,75,373,74.6,Pass
3357,Student_3357,66,87,51,47,100,351,70.2,Pass
3358,Student_3358,68,76,82,42,83,351,70.2,Pass
3359,Student_3359,97,35,41,38,73,284,56.8,Pass
3360,Student_3360,52,73,67,57,41,290,58.0,Pass
3361,Student_3361,72,83,83,70,90,398,79.6,Pass
3362,Student_3362,90,98,87,41,76,392,78.4,Pass
3363,Student_3363,90,68,55,36,74,323,64.6,Pass
3364,Student_3364,75,89,81,97,91,433,86.6,Pass
3365,Student_3365,78,38,92,74,75,357,71.4,Pass
3366,Student_3366,63,59,99,38,89,348,69.6,Pass
3367,Student_3367,51,66,82,68,86,353,70.6,Pass
3368,Student_3368,83,51,58,88,78,358,71.6,Pass
3369,Student_3369,72,41,48,85,77,323,64.6,Pass
3370,Student_3370,79,64,41,36,89,309,61.8,Pass
3371,Student_3371,55,58,50,57,54,274,54.8,Pass
3372,Student_3372,72,58,92,89,96,407,81.4,Pass
3373,Student_3373,95,74,86,52,75,382,76.4,Pass
3374,Student_3374,43,84,38,48,45,258,51.6,Pass
3375,Student_3375,57,70,47,46,82,302,60.4,Pass
3376,Student_3376,99,67,84,42,35,327,65.4,Pass
3377,Student_3377,36,48,95,85,96,360,72.0,Pass
3378,Student_3378,98,51,60,45,57,311,62.2,Pass
3379,Student_3379,80,91,36,69,92,368,73.6,Pass
3380,Student_3380,52,87,68,56,89,352,70.4,Pass
3381,Student_3381,44,53,49,56,41,243,48.6,Pass
3382,Student_3382,61,67,64,96,78,366,73.2,Pass
3383,Student_3383,64,90,79,84,41,358,71.6,Pass
3384,Student_3384,94,79,56,82,68,379,75.8,Pass
3385,Student_3385,100,57,74,51,50,332,66.4,Pass
3386,Student_3386,64,99,76,67,81,387,77.4,Pass
3387,Student_3387,69,41,39,89,67,305,61.0,Pass
3388,Student_3388,74,82,71,94,78,399,79.8,Pass
3389,Student_3389,53,60,44,49,52,258,51.6,Pass
3390,Student_3390,59,54,92,71,97,373,74.6,Pass
3391,Student_3391,45,92,91,85,61,374,74.8,Pass
3392,Student_3392,66,72,56,97,56,347,69.4,Pass
3393,Student_3393,38,59,83,56,44,280,56.0,Pass
3394,Student_3394,95,80,36,42,43,296,59.2,Pass
3395,Student_3395,84,66,40,67,77,334,66.8,Pass
3396,Student_3396,59,39,84,64,76,322,64.4,Pass
3397,Student_3397,99,53,69,64,77,362,72.4,Pass
3398,Student_3398,64,74,36,39,48,261,52.2,Pass
3399,Student_3399,100,43,85,91,95,414,82.8,Pass
3400,Student_3400,99,71,100,43,89,402,80.4,Pass
3401,Student_3401,79,57,70,67,67,340,68.0,Pass
3402,Student_3402,81,68,68,89,41,347,69.4,Pass
3403,Student_3403,61,81,43,95,62,342,68.4,Pass
3404,Student_3404,92,48,36,76,65,317,63.4,Pass
3405,Student_3405,50,53,93,99,100,395,79.0,Pass
3406,Student_3406,67,84,89,100,54,394,78.8,Pass
3407,Student_3407,42,74,75,96,52,339,67.8,Pass
3408,Student_3408,96,48,70,92,52,358,71.6,Pass
3409,Student_3409,67,83,64,39,46,299,59.8,Pass
3410,Student_3410,83,67,57,69,51,327,65.4,Pass
3411,Student_3411,61,63,92,55,65,336,67.2,Pass
3412,Student_3412,65,48,54,49,98,314,62.8,Pass
3413,Student_3413,38,85,55,61,57,296,59.2,Pass
3414,Student_3414,100,41,62,56,53,312,62.4,Pass
3415,Student_3415,50,40,49,36,58,233,46.6,Pass
3416,Student_3416,64,57,35,37,43,236,47.2,Pass
3417,Student_3417,84,94,90,83,49,400,80.0,Pass
3418,Student_3418,40,38,100,96,84,358,71.6,Pass
3419,Student_3419,50,36,45,72,59,262,52.4,Pass
3420,Student_3420,82,84,46,71,42,325,65.0,Pass
3421,Student_3421,65,72,75,66,45,323,64.6,Pass
3422,Student_3422,100,41,96,70,88,395,79.0,Pass
3423,Student_3423,52,59,75,74,87,347,69.4,Pass
3424,Student_3424,75,47,39,35,60,256,51.2,Pass
3425,Student_3425,37,93,86,58,35,309,61.8,Pass
3426,Student_3426,82,70,77,83,91,403,80.6,Pass
3427,Student_3427,44,77,37,40,90,288,57.6,Pass
3428,Student_3428,90,84,89,69,46,378,75.6,Pass
3429,Student_3429,44,36,85,82,73,320,64.0,Pass
3430,Student_3430,46,46,63,71,35,261,52.2,Pass
3431,Student_3431,92,76,47,86,69,370,74.0,Pass
3432,Student_3432,95,40,36,82,59,312,62.4,Pass
3433,Student_3433,90,88,60,72,53,363,72.6,Pass
3434,Student_3434,83,86,55,84,93,401,80.2,Pass
3435,Student_3435,36,64,90,50,95,335,67.0,Pass
3436,Student_3436,97,44,81,38,82,342,68.4,Pass
3437,Student_3437,89,58,81,93,44,365,73.0,Pass
3438,Student_3438,93,83,37,65,51,329,65.8,Pass
3439,Student_3439,37,46,51,90,80,304,60.8,Pass
3440,Student_3440,93,58,83,36,73,343,68.6,Pass
3441,Student_3441,45,35,82,52,44,258,51.6,Pass
3442,Student_3442,94,81,77,100,75,427,85.4,Pass
3443,Student_3443,50,93,97,93,72,405,81.0,Pass
3444,Student_3444,46,52,97,72,84,351,70.2,Pass
3445,Student_3445,58,44,47,53,70,272,54.4,Pass
3446,Student_3446,46,86,52,90,69,343,68.6,Pass
3447,Student_3447,57,55,53,96,77,338,67.6,Pass
3448,Student_3448,100,44,92,41,68,345,69.0,Pass
3449,Student_3449,81,69,51,48,79,328,65.6,Pass
3450,Student_3450,72,82,97,40,75,366,73.2,Pass
3451,Student_3451,90,99,51,35,53,328,65.6,Pass
3452,Student_3452,51,81,98,35,37,302,60.4,Pass
3453,Student_3453,41,43,86,63,78,311,62.2,Pass
3454,Student_3454,87,70,41,93,56,347,69.4,Pass
3455,Student_3455,62,52,70,95,57,336,67.2,Pass
3456,Student_3456,99,55,76,70,35,335,67.0,Pass
3457,Student_3457,42,46,97,58,55,298,59.6,Pass
3458,Student_3458,68,92,65,46,52,323,64.6,Pass
3459,Student_3459,88,44,84,82,35,333,66.6,Pass
3460,Student_3460,96,43,42,79,42,302,60.4,Pass
3461,Student_3461,46,49,82,35,57,269,53.8,Pass
3462,Student_3462,94,48,46,75,58,321,64.2,Pass
3463,Student_3463,89,45,40,81,64,319,63.8,Pass
3464,Student_3464,91,41,52,60,40,284,56.8,Pass
3465,Student_3465,39,94,44,90,75,342,68.4,Pass
3466,Student_3466,36,35,96,67,46,280,56.0,Pass
3467,Student_3467,99,74,76,72,64,385,77.0,Pass
3468,Student_3468,53,94,87,62,87,383,76.6,Pass
3469,Student_3469,79,51,67,70,95,362,72.4,Pass
3470,Student_3470,49,87,46,100,53,335,67.0,Pass
3471,Student_3471,95,60,74,45,62,336,67.2,Pass
3472,Student_3472,44,39,68,77,40,268,53.6,Pass
3473,Student_3473,54,80,86,63,58,341,68.2,Pass
3474,Student_3474,43,94,72,62,81,352,70.4,Pass
3475,Student_3475,91,67,65,78,54,355,71.0,Pass
3476,Student_3476,88,42,86,69,90,375,75.0,Pass
3477,Student_3477,39,89,92,59,63,342,68.4,Pass
3478,Student_3478,67,73,99,59,73,371,74.2,Pass
3479,Student_3479,57,75,64,83,73,352,70.4,Pass
3480,Student_3480,86,52,41,77,77,333,66.6,Pass
3481,Student_3481,41,92,91,70,41,335,67.0,Pass
3482,Student_3482,85,81,92,77,80,415,83.0,Pass
3483,Student_3483,45,81,85,55,61,327,65.4,Pass
3484,Student_3484,58,36,39,77,76,286,57.2,Pass
3485,Student_3485,48,40,98,74,38,298,59.6,Pass
3486,Student_3486,48,64,47,45,47,251,50.2,Pass
3487,Student_3487,94,99,84,47,37,361,72.2,Pass
3488,Student_3488,53,77,72,91,84,377,75.4,Pass
3489,Student_3489,41,57,56,38,86,278,55.6,Pass
3490,Student_3490,82,64,75,69,45,335,67.0,Pass
3491,Student_3491,57,35,45,52,58,247,49.4,Pass
3492,Student_3492,91,75,80,42,36,324,64.8,Pass
3493,Student_3493,55,88,41,45,75,304,60.8,Pass
3494,Student_3494,49,78,62,58,79,326,65.2,Pass
3495,Student_3495,68,91,78,39,91,367,73.4,Pass
3496,Student_3496,71,40,98,47,91,347,69.4,Pass
3497,Student_3497,59,51,94,41,80,325,65.0,Pass
3498,Student_3498,81,38,64,43,41,267,53.4,Pass
3499,Student_3499,36,85,71,62,73,327,65.4,Pass
3500,Student_3500,36,61,50,35,70,252,50.4,Pass
3501,Student_3501,79,51,39,62,89,320,64.0,Pass
3502,Student_3502,40,99,71,43,44,297,59.4,Pass
3503,Student_3503,73,47,63,78,57,318,63.6,Pass
3504,Student_3504,80,79,66,82,78,385,77.0,Pass
3505,Student_3505,53,40,81,84,44,302,60.4,Pass
3506,Student_3506,39,42,87,97,36,301,60.2,Pass
3507,Student_3507,37,85,89,42,44,297,59.4,Pass
3508,Student_3508,84,91,96,68,40,379,75.8,Pass
3509,Student_3509,65,96,99,69,51,380,76.0,Pass
3510,Student_3510,62,59,71,74,82,348,69.6,Pass
3511,Student_3511,63,37,35,85,97,317,63.4,Pass
3512,Student_3512,93,83,55,77,76,384,76.8,Pass
3513,Student_3513,36,62,55,79,36,268,53.6,Pass
3514,Student_3514,44,98,62,83,75,362,72.4,Pass
3515,Student_3515,67,51,85,58,71,332,66.4,Pass
3516,Student_3516,48,93,67,58,42,308,61.6,Pass
3517,Student_3517,58,54,63,63,74,312,62.4,Pass
3518,Student_3518,77,47,43,36,39,242,48.4,Pass
3519,Student_3519,40,88,40,80,66,314,62.8,Pass
3520,Student_3520,35,87,100,67,66,355,71.0,Pass
3521,Student_3521,36,54,49,46,84,269,53.8,Pass
3522,Student_3522,85,91,63,52,35,326,65.2,Pass
3523,Student_3523,71,77,93,77,92,410,82.0,Pass
3524,Student_3524,76,58,46,56,89,325,65.0,Pass
3525,Student_3525,74,56,85,40,64,319,63.8,Pass
3526,Student_3526,65,88,57,36,53,299,59.8,Pass
3527,Student_3527,93,82,80,58,44,357,71.4,Pass
3528,Student_3528,67,94,94,38,51,344,68.8,Pass
3529,Student_3529,35,91,49,46,79,300,60.0,Pass
3530,Student_3530,55,63,35,58,59,270,54.0,Pass
3531,Student_3531,90,56,47,56,43,292,58.4,Pass
3532,Student_3532,80,50,97,35,81,343,68.6,Pass
3533,Student_3533,47,90,48,49,99,333,66.6,Pass
3534,Student_3534,90,62,82,77,45,356,71.2,Pass
3535,Student_3535,75,94,95,56,47,367,73.4,Pass
3536,Student_3536,83,40,41,78,65,307,61.4,Pass
3537,Student_3537,96,62,43,83,54,338,67.6,Pass
3538,Student_3538,100,96,57,100,70,423,84.6,Pass
3539,Student_3539,77,74,41,47,100,339,67.8,Pass
3540,Student_3540,52,56,96,55,35,294,58.8,Pass
3541,Student_3541,41,57,62,72,51,283,56.6,Pass
3542,Student_3542,64,52,54,42,67,279,55.8,Pass
3543,Student_3543,46,70,70,97,70,353,70.6,Pass
3544,Student_3544,62,51,49,43,88,293,58.6,Pass
3545,Student_3545,81,60,36,51,36,264,52.8,Pass
3546,Student_3546,51,39,61,41,70,262,52.4,Pass
3547,Student_3547,54,63,51,51,91,310,62.0,Pass
3548,Student_3548,98,80,51,48,66,343,68.6,Pass
3549,Student_3549,82,59,40,51,99,331,66.2,Pass
3550,Student_3550,46,88,77,41,87,339,67.8,Pass
3551,Student_3551,67,85,60,35,42,289,57.8,Pass
3552,Student_3552,79,64,91,93,93,420,84.0,Pass
3553,Student_3553,80,85,47,63,51,326,65.2,Pass
3554,Student_3554,44,37,55,46,88,270,54.0,Pass
3555,Student_3555,44,95,73,83,40,335,67.0,Pass
3556,Student_3556,55,62,50,38,68,273,54.6,Pass
3557,Student_3557,66,70,43,84,85,348,69.6,Pass
3558,Student_3558,55,54,45,60,50,264,52.8,Pass
3559,Student_3559,88,97,36,99,42,362,72.4,Pass
3560,Student_3560,81,86,82,88,85,422,84.4,Pass
3561,Student_3561,93,40,84,64,85,366,73.2,Pass
3562,Student_3562,54,45,100,85,81,365,73.0,Pass
3563,Student_3563,81,42,73,71,67,334,66.8,Pass
3564,Student_3564,73,39,91,90,85,378,75.6,Pass
3565,Student_3565,60,74,59,63,88,344,68.8,Pass
3566,Student_3566,79,36,73,83,56,327,65.4,Pass
3567,Student_3567,93,59,51,56,84,343,68.6,Pass
3568,Student_3568,52,90,50,46,72,310,62.0,Pass
3569,Student_3569,53,67,62,87,52,321,64.2,Pass
3570,Student_3570,78,76,69,54,47,324,64.8,Pass
3571,Student_3571,100,100,40,98,47,385,77.0,Pass
3572,Student_3572,87,53,65,74,45,324,64.8,Pass
3573,Student_3573,83,68,63,60,78,352,70.4,Pass
3574,Student_3574,65,52,71,93,58,339,67.8,Pass
3575,Student_3575,81,42,81,65,63,332,66.4,Pass
3576,Student_3576,66,68,60,39,65,298,59.6,Pass
3577,Student_3577,44,45,81,98,86,354,70.8,Pass
3578,Student_3578,38,82,69,82,94,365,73.0,Pass
3579,Student_3579,84,69,98,77,93,421,84.2,Pass
3580,Student_3580,86,69,77,60,81,373,74.6,Pass
3581,Student_3581,65,90,82,95,69,401,80.2,Pass
3582,Student_3582,85,84,99,83,43,394,78.8,Pass
3583,Student_3583,90,61,70,51,45,317,63.4,Pass
3584,Student_3584,57,78,71,82,37,325,65.0,Pass
3585,Student_3585,36,77,74,100,46,333,66.6,Pass
3586,Student_3586,78,58,86,53,76,351,70.2,Pass
3587,Student_3587,82,83,85,73,92,415,83.0,Pass
3588,Student_3588,58,49,65,36,93,301,60.2,Pass
3589,Student_3589,70,52,65,82,50,319,63.8,Pass
3590,Student_3590,69,58,84,50,71,332,66.4,Pass
3591,Student_3591,41,68,60,66,55,290,58.0,Pass
3592,Student_3592,88,49,73,75,74,359,71.8,Pass
3593,Student_3593,62,42,92,87,63,346,69.2,Pass
3594,Student_3594,93,63,48,37,38,279,55.8,Pass
3595,Student_3595,50,98,80,56,53,337,67.4,Pass
3596,Student_3596,50,45,82,92,46,315,63.0,Pass
3597,Student_3597,70,75,55,61,81,342,68.4,Pass
3598,Student_3598,70,57,90,99,93,409,81.8,Pass
3599,Student_3599,68,69,98,41,49,325,65.0,Pass
3600,Student_3600,98,59,55,38,87,337,67.4,Pass
3601,Student_3601,78,53,63,91,94,379,75.8,Pass
3602,Student_3602,92,51,90,86,76,395,79.0,Pass
3603,Student_3603,87,59,59,94,35,334,66.8,Pass
3604,Student_3604,49,70,42,40,80,281,56.2,Pass
3605,Student_3605,54,91,43,38,82,308,61.6,Pass
3606,Student_3606,76,40,39,38,54,247,49.4,Pass
3607,Student_3607,96,57,51,43,74,321,64.2,Pass
3608,Student_3608,58,75,94,59,50,336,67.2,Pass
3609,Student_3609,89,38,73,64,50,314,62.8,Pass
3610,Student_3610,62,85,46,98,56,347,69.4,Pass
3611,Student_3611,39,60,50,60,83,292,58.4,Pass
3612,Student_3612,79,79,54,85,57,354,70.8,Pass
3613,Student_3613,38,58,97,66,79,338,67.6,Pass
3614,Student_3614,51,82,80,62,65,340,68.0,Pass
3615,Student_3615,53,56,54,91,64,318,63.6,Pass
3616,Student_3616,59,57,35,71,81,303,60.6,Pass
3617,Student_3617,95,63,80,63,51,352,70.4,Pass
3618,Student_3618,64,89,89,46,99,387,77.4,Pass
3619,Student_3619,79,39,95,85,46,344,68.8,Pass
3620,Student_3620,41,93,40,100,58,332,66.4,Pass
3621,Student_3621,84,98,50,99,55,386,77.2,Pass
3622,Student_3622,60,83,39,47,36,265,53.0,Pass
3623,Student_3623,97,50,54,85,47,333,66.6,Pass
3624,Student_3624,80,63,58,46,98,345,69.0,Pass
3625,Student_3625,90,68,68,86,96,408,81.6,Pass
3626,Student_3626,60,76,91,68,51,346,69.2,Pass
3627,Student_3627,53,61,62,54,53,283,56.6,Pass
